address,building_name,price_10k,latitude,longitude
서울특별시 강동구 천호동 21-9,수피아,26500,37.5472676501085,127.138146790278
서울특별시 노원구 상계동 1116-111,양지그린빌라102동,11900,37.6755052029525,127.057651225974
서울특별시 중랑구 신내동 650,신내6대주,40500,37.6152619825876,127.091014257029
서울특별시 서대문구 홍은동 11-111,서대문 센트럴 아이파크,108566,37.6005948320166,126.947239669248
서울특별시 구로구 고척동 343,고척월드메르디앙,77000,37.5029451933791,126.86314728276
서울특별시 강서구 화곡동 102-119,102-119,25100,37.5396277130629,126.845280403873
서울특별시 강동구 암사동 433-63,현대골든파인,20000,37.5514898128918,127.13791851597
서울특별시 송파구 가락동 78-1,한화오벨리스크,18000,37.4948258197176,127.121927507127
서울특별시 종로구 행촌동 171-98,효성빌라,41000,37.5736119133979,126.962891066817
서울특별시 강북구 미아동 1353,에스케이북한산시티,59900,37.6179760334621,127.01263074872
서울특별시 강남구 세곡동 582,강남레체,20000,37.466049655503,127.10135094985
서울특별시 중랑구 묵동 164-4,묵동자이(1단지),103000,37.6148560082174,127.077906819525
서울특별시 강서구 등촌동 726,가양역두산위브,123500,37.55652334419,126.854223754912
서울특별시 송파구 잠실동 232-15,노블캐슬,28000,37.5069988434666,127.085511191247
서울특별시 서대문구 합동 117,충정로대우디오빌,23500,37.56081220002,126.965612526241
서울특별시 은평구 구산동 10-5,태림빌리지,14000,37.6114482385726,126.912264117112
서울특별시 마포구 망원동 491,대상3,65000,37.5593448741489,126.899560103247
서울특별시 은평구 응암동 100-2,양지베르빌,30000,37.5993111515831,126.925023503397
서울특별시 강서구 화곡동 42-54,탑빌리지,15000,37.5462379815415,126.852462092269
서울특별시 동대문구 휘경동 336-32,캠퍼스드림오피스텔,20100,37.5887717921907,127.054649388282
서울특별시 노원구 상계동 749-5,상계주공4(고층),56500,37.6500654838418,127.062217257976
서울특별시 동작구 상도동 244-349,(244-349),31000,37.4996044787555,126.935831707534
서울특별시 광진구 화양동 21-23,케이타워 오피스텔 A,12400,37.5478131170568,127.068710945053
서울특별시 금천구 독산동 1047-30,독산하이빌,29500,37.4634945802291,126.902519072694
서울특별시 중랑구 묵동 396,이편한세상화랑대,121000,37.6159945268682,127.083016486874
서울특별시 송파구 방이동 41-3,보광스퀘어,72000,37.5165978673386,127.112211424335
서울특별시 종로구 행촌동 171-73,정훈빌라,37000,37.5733044180589,126.963224368084
서울특별시 성동구 옥수동 560,옥수어울림,178000,37.542279937988,127.018140421956
서울특별시 도봉구 창동 38,주공17단지,33000,37.6442064819292,127.05338274179
서울특별시 강서구 화곡동 338-9,대주쉐르빌(338-9),21000,37.5343994681967,126.846235144522
서울특별시 동작구 흑석동 336,흑석한강푸르지오,210000,37.5032802126722,126.965617894482
서울특별시 마포구 연남동 244-15,새마을,43500,37.5659003441787,126.920488236006
서울특별시 구로구 개봉동 476,한마을,87000,37.4952644521652,126.862501576596
서울특별시 은평구 녹번동 83-62,다베로,29500,37.60249541782,126.92759798067
서울특별시 강동구 암사동 475-48,그랑밸리(475-48),39800,37.5505497346001,127.136814774504
서울특별시 은평구 역촌동 8-34,청우쉐르빌,24300,37.6076779608723,126.91585389089
서울특별시 강북구 미아동 791-1422,신일주택(791-1422),11200,37.6263033407733,127.0154795814
서울특별시 노원구 상계동 740,상계주공2(고층),56700,37.6497540150085,127.058517787643
서울특별시 동작구 상도동 282-7,미소가(282-7),48900,37.4945950280695,126.935601462779
서울특별시 동대문구 답십리동 80,답십리청솔우성,84000,37.5744481574591,127.059673242852
서울특별시 은평구 진관동 100-3,아이파크 포레스트 게이트,13500,37.6327721919462,126.918575956776
서울특별시 도봉구 창동 299,상아1차아파트,40000,37.6540244978375,127.042266004364
서울특별시 은평구 갈현동 539,한솔,29300,37.6180331596091,126.90993596943
서울특별시 강동구 천호동 442-34,대동피렌체리버,16500,37.5411522035904,127.123945720852
서울특별시 은평구 구산동 16-43,수성렉스빌,29900,37.6097837567341,126.911667063495
서울특별시 은평구 대조동 221-1,홍남하이츠맨션,18500,37.6145854745593,126.919722870289
서울특별시 동작구 사당동 1139,사당자이,87500,37.4886969037068,126.962444639513
서울특별시 강북구 미아동 232-5,삼성하이빌,27000,37.6278004126571,127.021801195056
서울특별시 구로구 개봉동 343-20,삼성아트빌(343-20),25500,37.4888734720265,126.853538141687
서울특별시 서대문구 남가좌동 385,DMC파크뷰자이1단지,125000,37.5722579341307,126.917837154419
서울특별시 강남구 논현동 6-21,세양 APEX-TOWER,25000,37.5184593128673,127.026051519479
서울특별시 은평구 증산동 164-10,리젠트,25000,37.5851952701678,126.910242515942
서울특별시 강북구 번동 656,번동금호어울림,42000,37.6306059364989,127.035415967486
서울특별시 동작구 상도동 283-106,(283-106),40000,37.4941807238445,126.937236062641
서울특별시 은평구 신사동 29-84,장성맨션(29-84),32300,37.5963561591334,126.911356934567
서울특별시 도봉구 창동 296-49,우신빌라(다),18000,37.6551770196674,127.041290366679
서울특별시 서대문구 홍은동 455,홍은동벽산,58500,37.5953795593755,126.944732392243
서울특별시 마포구 염리동 532,마포프레스티지자이,225000,37.5527919981747,126.947755600775
서울특별시 구로구 구로동 1263,신도림롯데아파트,97000,37.5034982286456,126.88421007151
서울특별시 강남구 논현동 96,(96),19300,37.5213126687985,127.036683922315
서울특별시 영등포구 대림동 1112-2,(1112-2),19800,37.4956167290213,126.895571811895
서울특별시 노원구 월계동 12,삼호4,59900,37.6265226116642,127.064158523429
서울특별시 강남구 역삼동 719-24,역삼역센트럴푸르지오시티,21500,37.5008584122618,127.040587989603
서울특별시 구로구 고척동 306,경남2,52300,37.5043353109062,126.856802204555
서울특별시 송파구 방이동 22-5,잠실리시온,27500,37.5146466020054,127.107422522041
서울특별시 중랑구 중화동 331-1,리버센 SK VIEW 롯데캐슬,106460,37.602983058751,127.075665655456
서울특별시 동대문구 이문동 73,삼익,59000,37.5959211476943,127.067557473978
서울특별시 마포구 현석동 225,래미안웰스트림,156000,37.5432114151591,126.935550955573
서울특별시 성동구 성수동2가 277-101,성수동램킨중흥S클래스오피스텔,14500,37.5446544692957,127.061379318231
서울특별시 구로구 개봉동 481,현대,78500,37.492077368255,126.858496444041
서울특별시 동작구 상도동 301-209,남양빌라(301-209),25000,37.4935935891438,126.931646107806
서울특별시 성북구 하월곡동 90-219,웰유,18500,37.6040953057499,127.032442552229
서울특별시 금천구 가산동 776,가산대명벨리온,11000,37.4784200758892,126.877794803331
서울특별시 용산구 한강로1가 216-12,(216-12),39500,37.5325385162852,126.974189434628
서울특별시 강서구 방화동 829-5,에어뷰21-1오피스텔,7800,37.5783045866362,126.812796710668
서울특별시 송파구 방이동 35-4,I-SPACE 잠실2,21000,37.516110216748,127.109553536194
서울특별시 송파구 석촌동 228-2,신성퍼스트,32900,37.4997420434002,127.099560580572
서울특별시 마포구 도화동 564,마포동원베네스트,118200,37.540241494631,126.95234943792
서울특별시 강북구 미아동 318-5,성북프라자,48000,37.6215674227472,127.026460013483
서울특별시 동작구 상도동 244-349,(244-349),31000,37.4996044787555,126.935831707534
서울특별시 동대문구 용두동 795,이편한세상청계센트럴포레,127500,37.5716477982277,127.029219765505
서울특별시 성동구 마장동 818,현대,103500,37.5694595542901,127.042547908615
서울특별시 중구 신당동 852,청구e편한세상,150000,37.5604485958729,127.016730517193
서울특별시 동작구 상도동 279-170,신동아빌라,44000,37.4952791560989,126.935095848978
서울특별시 강남구 역삼동 707-38,테헤란로오피스텔,31500,37.5032340734677,127.047191279582
서울특별시 마포구 성산동 601,성산월드타운대림,83800,37.569343987133,126.908243398976
서울특별시 동대문구 휘경동 106,휘경미소지움,64500,37.5915190211052,127.064774428036
서울특별시 성북구 길음동 1279,길음뉴타운1단지(래미안길음1차),95000,37.6058391908289,127.020250058627
서울특별시 중구 신당동 852,청구e편한세상,227000,37.5604485958729,127.016730517193
서울특별시 동작구 상도동 283-106,(283-106),40000,37.4941807238445,126.937236062641
서울특별시 마포구 용강동 508,이편한세상마포리버파크,201000,37.5415627963579,126.943717448432
서울특별시 서대문구 북가좌동 371-1,월드컵현대,75000,37.5762947166399,126.904390773298
서울특별시 강서구 등촌동 688,주공3,89000,37.5616418349754,126.841111422493
서울특별시 은평구 갈현동 487-3,삼원제우스,38500,37.6146908614371,126.914798645727
서울특별시 광진구 자양동 783-1,자양우성7,82000,37.5363526161092,127.074596726286
서울특별시 종로구 누상동 113-1,(113-1),35000,37.5802595836746,126.966662558736
서울특별시 노원구 하계동 273,장미(시영6),42000,37.6337021175518,127.067865375948
서울특별시 강서구 가양동 1461,가양2단지(성지),58500,37.5704957193283,126.847174411361
서울특별시 영등포구 영등포동7가 203,아크로타워스퀘어,177000,37.5243801067433,126.906871180548
서울특별시 도봉구 창동 30,창동주공18단지,44800,37.6464611137803,127.051742474665
서울특별시 성동구 성수동1가 708,동아그린,109000,37.5509020576675,127.048016199008
서울특별시 구로구 고척동 141-1,서울가든,54900,37.5026965980834,126.860597588858
서울특별시 성북구 돈암동 609-1,한신,69500,37.5941783218836,127.010321322145
서울특별시 동작구 상도동 283-106,(283-106),40000,37.4941807238445,126.937236062641
서울특별시 강북구 미아동 461,송천센트레빌,84500,37.6127523875236,127.025814365129
서울특별시 마포구 성산동 23-16,골든팰리스,45500,37.5652087071547,126.915134947888
서울특별시 성북구 장위동 219-81,아바하우스A동,39700,37.6171260847015,127.043016682513
서울특별시 중랑구 중화동 279-7,휴먼팰리스,37800,37.6052897511917,127.080598504958
서울특별시 강북구 미아동 1354,벽산라이브파크,54800,37.6211496720682,127.010827075164
서울특별시 마포구 망원동 399-14,현대그린빌,50500,37.5540557964742,126.904390219542
서울특별시 광진구 자양동 2-3,더 라움 펜트하우스,120000,37.5385008002809,127.069392147697
서울특별시 동작구 노량진동 283-3,화동코웨이상가,173000,37.5108441664009,126.936013348959
서울특별시 은평구 진관동 20,상림마을8단지롯데캐슬(821~830동)BL1-12,88000,37.6419845917913,126.922606227427
서울특별시 영등포구 신길동 1391,시온(Zion)하우스,42500,37.5143754352691,126.924789242063
서울특별시 성북구 정릉동 314,초원빌리지,31000,37.6122406605494,127.006441400047
서울특별시 광진구 자양동 667-24,(667-24),53000,37.529826255621,127.084817934297
서울특별시 강북구 미아동 4,꿈의숲롯데캐슬,91500,37.6174080707171,127.036391166899
서울특별시 노원구 상계동 691,상계주공7(고층),67000,37.6601571577107,127.06230852474
서울특별시 관악구 봉천동 1000,현대(관악),86000,37.4922662673536,126.958473250898
서울특별시 서초구 방배동 775-1,래미안방배에버뉴,245000,37.4940317517027,126.988293554815
서울특별시 관악구 봉천동 1718,벽산블루밍,85000,37.4892878706206,126.944767004216
서울특별시 서대문구 홍은동 455,홍은동벽산,63000,37.5953795593755,126.944732392243
서울특별시 강동구 천호동 432-7,아스하임,22500,37.5407676581176,127.123858863149
서울특별시 성동구 하왕십리동 1070,센트라스,155000,37.5663313038338,127.028440866987
서울특별시 동작구 상도동 214-87,더퍼스트타운,36800,37.496023601341,126.944727553427
서울특별시 강남구 개포동 1282,개포래미안포레스트,256000,37.4783842282264,127.054256523217
서울특별시 동작구 상도동 535,두산위브트레지움2차,162000,37.5038799849199,126.942775389314
서울특별시 양천구 목동 901,목동신시가지1,258000,37.5396035441466,126.879339191907
서울특별시 강남구 수서동 795,강남데시앙포레,177500,37.4809832232715,127.090876576595
서울특별시 마포구 공덕동 478,공덕더샵,210000,37.5443796868285,126.949090043621
서울특별시 마포구 도화동 555,마포 한화 오벨리스크,30500,37.5400400282506,126.945470495343
서울특별시 강서구 방화동 906,마곡센트레빌,85000,37.5729686283587,126.816060258254
서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,128800,37.5577905837789,126.818287997332
서울특별시 은평구 응암동 760,백련산힐스테이트2차,84000,37.5908269199714,126.923546818296
서울특별시 강서구 화곡동 98-141,건형타운나동,17800,37.5402516245558,126.845532458153
서울특별시 강동구 둔촌동 56-4,예건네스빌,29800,37.5333154458866,127.144144275408
서울특별시 강동구 상일동 514,고덕롯데캐슬베네루체,144000,37.5485938849143,127.167800631257
서울특별시 마포구 상암동 1655,상암월드컵파크4단지,134000,37.5776864156328,126.888688773185
서울특별시 강남구 청담동 42,삼성청담아파트,196000,37.517916188598,127.042753908694
서울특별시 성동구 마장동 825,대성유니드,92000,37.5668277405766,127.038632847777
서울특별시 노원구 상계동 173-1,벽산,55700,37.6614531070852,127.072881636874
서울특별시 은평구 역촌동 25-1,태영아뜨리움,28500,37.6057321209104,126.920707576884
서울특별시 노원구 상계동 1285,동아불암,58000,37.6669567609885,127.079688357716
서울특별시 강동구 명일동 15,삼익그린2차,142000,37.5532947928121,127.148458988794
서울특별시 종로구 누상동 113-1,(113-1),60000,37.5802595836746,126.966662558736
서울특별시 구로구 구로동 685-147,현대상선,61500,37.4960519869948,126.875213329214
서울특별시 동작구 상도동 283-106,(283-106),40000,37.4941807238445,126.937236062641
서울특별시 동대문구 장안동 329-3,래미안장안2차,99500,37.5739643441634,127.075387468834
서울특별시 강서구 염창동 311,등촌제이스카이,37000,37.5498427418339,126.867951321821
서울특별시 동대문구 휘경동 106,휘경미소지움,64500,37.5915190211052,127.064774428036
서울특별시 은평구 역촌동 25-1,태영아뜨리움,28500,37.6057321209104,126.920707576884
서울특별시 금천구 시흥동 1002-1,럭키남서울아파트,49000,37.4504759758931,126.899439923534
서울특별시 강서구 등촌동 715,등촌동아이파크,109000,37.5439005769284,126.859981715413
서울특별시 마포구 상암동 1597,사보이시티디엠씨,13500,37.5813245900576,126.888553615382
서울특별시 강북구 번동 138,한솔솔파크,61500,37.6273613072931,127.038842916774
서울특별시 강서구 화곡동 1165,강서힐스테이트,134500,37.5466340065991,126.840034541157
서울특별시 강동구 명일동 48-7,서희스타힐스,38500,37.5522711536365,127.155745685645
서울특별시 동작구 사당동 1157,이수역리가,147000,37.4894898027989,126.973853272882
서울특별시 중랑구 면목동 1516,면목삼익아파트,63000,37.5752190168167,127.079585178029
서울특별시 동작구 대방동 501,대림아파트,101000,37.5072946636747,126.924711747263
서울특별시 서대문구 연희동 739,대우푸르지오,77800,37.5615205693803,126.929514782543
서울특별시 동대문구 장안동 570,청원파크빌,55000,37.5670762132199,127.062972310423
서울특별시 동작구 상도동 283-106,(283-106),50000,37.4941807238445,126.937236062641
서울특별시 광진구 자양동 227-279,키스톤하우스-7,68000,37.5358359484662,127.075500908574
서울특별시 종로구 숭인동 201-7,아폴리움 오피스텔,14500,37.5739525812356,127.021492635942
서울특별시 관악구 봉천동 1568-1,서울대입구한양아이클래스,19800,37.4791097585906,126.950336729758
서울특별시 강서구 가양동 1475,강변,53000,37.5652163063579,126.855667621933
서울특별시 구로구 항동 242,하버라인3단지,64500,37.4793380760672,126.824182383715
서울특별시 강서구 화곡동 1159,"우장산아이파크,이편한세상",132000,37.5493547358614,126.838765589968
서울특별시 종로구 창신동 627-36,정성빌라,33000,37.5774256514522,127.0088020407
서울특별시 영등포구 문래동3가 99,예지팰리스77차,75000,37.5202249574619,126.8920562554
서울특별시 강남구 개포동 1282,개포래미안포레스트,320000,37.4783842282264,127.054256523217
서울특별시 광진구 자양동 55-4,제이파크,135000,37.5350286132454,127.063636880006
서울특별시 금천구 독산동 1007-13,e편한세상독산더타워,73500,37.4658151649342,126.896309478813
서울특별시 강서구 등촌동 688,주공3,81000,37.5616418349754,126.841111422493
서울특별시 중랑구 묵동 122-180,선경골든빌,29600,37.6089987682943,127.079930681951
서울특별시 강서구 화곡동 56-35,인스빌,24500,37.5405890000095,126.849400953511
서울특별시 노원구 공릉동 738,공릉우성아파트,52800,37.6285645918387,127.072728296047
서울특별시 동작구 상도동 283-106,(283-106),50000,37.4941807238445,126.937236062641
서울특별시 영등포구 여의도동 40,장미,300000,37.5234317466993,126.934250294566
서울특별시 중랑구 면목동 581,대원칸타빌,72000,37.5780867825962,127.090125931705
서울특별시 금천구 독산동 1007-13,e편한세상독산더타워,74100,37.4658151649342,126.896309478813
서울특별시 광진구 화양동 21-20,광진캠퍼스시티,14000,37.5478019769293,127.067876253552
서울특별시 구로구 오류동 31-4,오류동휘버스아파트,14000,37.4977546294044,126.84591021456
서울특별시 은평구 갈현동 504-17,영신하우징(504-17),30000,37.6172853268609,126.91439755189
서울특별시 강동구 고덕동 271-3,연희펠리시티3차,57000,37.5620374235599,127.160979006074
서울특별시 관악구 봉천동 1684-22,서광빌라,24000,37.478760445441,126.962584490455
서울특별시 금천구 시흥동 219-13,첼시하우스10,27600,37.453002768185,126.911842386838
서울특별시 강서구 화곡동 971-10,타운빌리지나동,21000,37.5476048890615,126.848831670018
서울특별시 마포구 상암동 1660,상암월드컵파크7단지,132000,37.5817590063066,126.881479978349
서울특별시 노원구 상계동 730-2,상계주공3(고층),71000,37.6523851714328,127.060626929817
서울특별시 은평구 역촌동 68-24,반도시티빌,31000,37.6030950803708,126.912270870445
서울특별시 동대문구 장안동 329-3,래미안장안2차,115000,37.5739643441634,127.075387468834
서울특별시 강서구 화곡동 794-5,블루힐,23000,37.531516466284,126.860624521406
서울특별시 성동구 행당동 347,대림e-편한세상,142000,37.5579017106154,127.02711847087
서울특별시 양천구 신월동 455-2,성우주택,21500,37.5272778855451,126.848127506647
서울특별시 노원구 월계동 951,월계센트럴아이파크,86200,37.6302464149326,127.057463536772
서울특별시 도봉구 창동 338,창동신원리베르텔,16000,37.6514481179218,127.045934489334
서울특별시 노원구 상계동 1267,토마토파르코,16000,37.6801862134118,127.055830164279
서울특별시 마포구 망원동 520,꽃밭선호빌,31000,37.5600876999933,126.899189119603
서울특별시 성북구 장위동 230-104,명가,48000,37.6155272144432,127.041950283745
서울특별시 동작구 노량진동 57-1,메가스터디타워,14000,37.5128170490556,126.941666546213
서울특별시 서대문구 홍제동 456,성원,65000,37.5836699249845,126.942886344639
서울특별시 마포구 도화동 555,한화오벨리스크,59500,37.5400400282506,126.945470495343
서울특별시 성북구 종암동 80,래미안크리시엘,77200,37.6009876756256,127.030155293619
서울특별시 노원구 상계동 1078,현대2차,38500,37.6722748151583,127.050409481365
서울특별시 양천구 신정동 314,목동신시가지8,165000,37.5216269650802,126.867656607229
서울특별시 강남구 삼성동 188,삼성동센트럴아이파크,290000,37.5154203230155,127.051131434251
서울특별시 송파구 방이동 117-14,TheHome,24000,37.5094867618575,127.115415756134
서울특별시 강동구 암사동 489-62,암사팰리스,29500,37.5478062670092,127.133605246409
서울특별시 동대문구 용두동 104-34,가우디캐슬,31500,37.5773115907416,127.033125902564
서울특별시 금천구 시흥동 987,금천 쏠라 이지움,12000,37.4498824866719,126.901807232959
서울특별시 동대문구 장안동 385-2,리치,38500,37.571360618908,127.069106463127
서울특별시 금천구 독산동 1016-16,유선네오빌(1016-16),26800,37.467976206162,126.900676219207
서울특별시 동작구 신대방동 707,현대,96000,37.4945653935954,126.912248369811
서울특별시 중구 신당동 840,현대,91000,37.5599721399106,127.021759346522
서울특별시 서대문구 북가좌동 5-66,이안쉐르빌1차,27500,37.5813372258027,126.919103648849
서울특별시 은평구 불광동 643,북한산힐스테이트7차,90000,37.6165291109629,126.926683005796
서울특별시 구로구 구로동 97-10,우진체리쉬,11500,37.4961273296972,126.891965086918
서울특별시 성북구 하월곡동 222,월곡두산위브,71000,37.607033098723,127.038365407563
서울특별시 동작구 상도동 283-106,(283-106),40000,37.4941807238445,126.937236062641
서울특별시 종로구 부암동 129-11,용궁,35000,37.5976474736506,126.963894305112
서울특별시 영등포구 여의도동 525,브라이튼여의도,463800,37.5240734259401,126.929840195872
서울특별시 은평구 신사동 359,현대1,59500,37.5935086466741,126.908614122309
서울특별시 노원구 공릉동 715,시영3차(라이프)아파트,30000,37.6272668429353,127.068613417088
서울특별시 강서구 가양동 1480-5,이스타빌1차,11200,37.5626216798115,126.853014611776
서울특별시 강서구 화곡동 105-20,(105-20),8700,37.5411396119852,126.843723707993
서울특별시 은평구 불광동 484-73,효민아크로뷰,38500,37.6205814116509,126.920451219016
서울특별시 강서구 내발산동 729,롯데2,85000,37.5546639253865,126.842754105531
서울특별시 동작구 상도동 283-106,(283-106),21000,37.4941807238445,126.937236062641
서울특별시 성북구 장위동 320,래미안장위퍼스트하이,108000,37.6200557016344,127.051434874575
서울특별시 강남구 압구정동 447,"현대14차(203,204,205,206동)",520000,37.5306250782443,127.026136755454
서울특별시 강남구 대치동 942-3,바실리체,101000,37.5058648171331,127.057579558338
서울특별시 성동구 금호동1가 1500,금호삼성래미안,137500,37.549177317639,127.027637334732
서울특별시 관악구 신림동 90-143,(90-143),30000,37.4805351367917,126.931397061612
서울특별시 강남구 역삼동 837-13,강남역 와이즈 플레이스,19500,37.4917282202916,127.031839810859
서울특별시 도봉구 쌍문동 158,한양7,54900,37.6560145987519,127.033853936885
서울특별시 강서구 화곡동 1165,강서힐스테이트,97000,37.5466340065991,126.840034541157
서울특별시 관악구 봉천동 41-108,리치팰리스,27000,37.4885953566408,126.953563191098
서울특별시 강북구 미아동 791-1322,창헌주택,12000,37.6262470738682,127.01582133735
서울특별시 강서구 화곡동 160-32,이스트힐,17000,37.5358891327784,126.853278901479
서울특별시 동작구 상도동 283-106,(283-106),50000,37.4941807238445,126.937236062641
서울특별시 용산구 효창동 3-95,효창파크빌,87000,37.5432142312788,126.958242235014
서울특별시 양천구 신월동 48-7,대우주택(48),12000,37.5360611647508,126.825967653963
서울특별시 관악구 봉천동 1568-1,서울대입구한양아이클래스,19000,37.4791097585906,126.950336729758
서울특별시 성북구 장위동 233-46,세영하이빌,48000,37.6116790707222,127.047698709577
서울특별시 서대문구 남가좌동 4-10,예진빌라,19000,37.5829225646089,126.9230736257
서울특별시 서대문구 홍제동 473,홍제센트럴IPARK,124000,37.5845073711947,126.945497402073
서울특별시 영등포구 여의도동 525,브라이튼여의도,482600,37.5240734259401,126.929840195872
서울특별시 도봉구 도봉동 558-16,우성빌라,12700,37.6863854234948,127.044534909254
서울특별시 동대문구 용두동 104-34,가우디캐슬,31500,37.5773115907416,127.033125902564
서울특별시 관악구 봉천동 41-108,리치팰리스,27000,37.4885953566408,126.953563191098
서울특별시 양천구 신정동 311,목동신시가지10,227000,37.5174039317093,126.858682558236
서울특별시 성북구 길음동 1287-1,롯데캐슬골든힐스,79000,37.6089183504682,127.015960479682
서울특별시 금천구 시흥동 5-13,삼익,41000,37.4633791506332,126.909413529837
서울특별시 양천구 목동 531-19,대명국경하임B,24900,37.5451200408316,126.871270872168
서울특별시 강동구 길동 97-5,비바체하임,41000,37.5404613445739,127.146358357651
서울특별시 관악구 봉천동 1712,관악드림(동아),83000,37.489767905811,126.950619822698
서울특별시 동작구 상도동 279-160,아안채,64000,37.4955196340667,126.934604408983
서울특별시 강북구 번동 139,해모로아파트,47800,37.6263821831818,127.037518381078
서울특별시 중구 신당동 400-3,신당상상헌,48000,37.5604231371511,127.010018998265
서울특별시 강서구 가양동 1475,강변,53950,37.5652163063579,126.855667621933
서울특별시 강동구 천호동 442-34,대동피렌체리버,15100,37.5411522035904,127.123945720852
서울특별시 서초구 방배동 1008-2,래미안방배아트힐(1008-2),239000,37.4776769383245,127.005115104471
서울특별시 강남구 수서동 716,사이룩스,42500,37.4884564569321,127.104189927096
서울특별시 도봉구 창동 338,창동신원리베르텔,15700,37.6514481179218,127.045934489334
서울특별시 동대문구 휘경동 365,휘경동일하이빌,78000,37.5823446326166,127.073299760443
서울특별시 은평구 응암동 81-117,효성맨션,28000,37.5999258561217,126.928588835368
서울특별시 동작구 상도동 283-106,(283-106),40000,37.4941807238445,126.937236062641
서울특별시 중랑구 상봉동 205-23,디스커버리하우스,38000,37.599812359021,127.085964724975
서울특별시 동대문구 장안동 365-4,서희스타힐스,38800,37.5692905479454,127.070535892189
서울특별시 성북구 장위동 219-314,더커먼즈37,33000,37.6161245717586,127.044883396472
서울특별시 광진구 구의동 631-1,현대프라임,167500,37.5373977464389,127.097621063329
서울특별시 동작구 신대방동 724,보라매자이더포레스트,122300,37.498559088724,126.926048617167
서울특별시 구로구 오류동 97-4,서울가든빌라2단지,45000,37.492332379239,126.8310206217
서울특별시 은평구 응암동 755-25,(755-25),36000,37.5844942594033,126.921165429239
서울특별시 강서구 등촌동 691-1,동성,114500,37.5638696352592,126.845798929518
서울특별시 노원구 하계동 271-3,건영,73800,37.6354452993831,127.064243687991
서울특별시 중랑구 신내동 657,신내9진흥,50000,37.6119855898595,127.094726629688
서울특별시 구로구 온수동 5-13,수림빌라(5-13),33000,37.4964621112485,126.823664692038
서울특별시 영등포구 대림동 607-1,코오롱,83000,37.5069644904387,126.894913824416
서울특별시 종로구 구기동 267,쌍용더플래티넘종로구기동,115000,37.611322444252,126.956948832334
서울특별시 중랑구 묵동 162-17,헤르만스테이트,9500,37.6162266607022,127.078752756276
서울특별시 성북구 정릉동 1021,대우,32000,37.618018552562,127.003530567675
서울특별시 동작구 신대방동 348-64,신성하이츠B동,46000,37.4964227095811,126.928681401663
서울특별시 서대문구 남가좌동 325-40,엘리트홈(325-40),8000,37.5785481987992,126.925109988638
서울특별시 종로구 내수동 75,용비어천가,30200,37.5734204618228,126.973255124705
서울특별시 성북구 정릉동 1035,정릉2차e-편한세상,88000,37.5999446937385,127.019402892439
서울특별시 성동구 옥수동 4,현대,160000,37.5436917758825,127.018895964412
서울특별시 양천구 목동 911,목동신시가지6,275000,37.5346424311653,126.884816122965
서울특별시 관악구 신림동 610-393,대성아트빌,23500,37.4765674423926,126.923319907985
서울특별시 마포구 염리동 520,염리삼성래미안,120000,37.5489089575613,126.946728410444
서울특별시 성동구 성수동1가 708,동아그린,134500,37.5509020576675,127.048016199008
서울특별시 은평구 불광동 629,대호아파트,66000,37.6149089274742,126.933481532792
서울특별시 은평구 불광동 238-100,불광빌라(238-100),80000,37.6160459993769,126.931944644861
서울특별시 성동구 행당동 380,서울숲리버뷰자이,220000,37.5551406328318,127.038383152493
서울특별시 강남구 압구정동 433,신현대11차,1010000,37.5275560033999,127.024419823616
서울특별시 구로구 항동 6,비앤비퀸즈빌,30500,37.486552812942,126.825220412844
서울특별시 강북구 수유동 468-221,장미하이츠빌라(가),10500,37.6307127615577,127.014097143554
서울특별시 금천구 독산동 1144,독산동한양수자인,71500,37.4759170971238,126.899314724455
서울특별시 양천구 신정동 1326,래미안목동아델리체(101동~118동),154700,37.5191734678965,126.851674813154
서울특별시 강동구 길동 332,한전우성1,70800,37.5433525504739,127.144168915991
서울특별시 강동구 둔촌동 441-3,블루빌(가나동),22000,37.5322825519158,127.139481557054
서울특별시 은평구 불광동 248,라이프미성,74000,37.6148201496954,126.928054489549
서울특별시 강서구 마곡동 748,마곡13단지힐스테이트마스터,145000,37.5577905837789,126.818287997332
서울특별시 성북구 정릉동 206-156,다온리치빌A동,30000,37.6079260367637,127.012693942926
서울특별시 성북구 보문동1가 228,보문리슈빌하우트,104000,37.5872459099988,127.019555501687
서울특별시 성북구 정릉동 383-29,(383-29),17500,37.6074292342349,127.0086789593
서울특별시 강서구 화곡동 353-86,범우주택(353-86),10000,37.5332174349254,126.842804801188
서울특별시 양천구 신정동 889-16,동원로데오프라우드,27900,37.5272069464846,126.861209166401
서울특별시 성북구 석관동 10,두산,70900,37.6123138667374,127.06893164021
서울특별시 강동구 둔촌동 630,둔촌푸르지오,132500,37.5341452290037,127.146518101181
서울특별시 강남구 논현동 105,동현아파트1~6,250000,37.5193540121054,127.036575387431
서울특별시 중랑구 묵동 396,이편한세상화랑대,105500,37.6159945268682,127.083016486874
서울특별시 구로구 고척동 296,대우,60000,37.5030248070323,126.855476756678
서울특별시 구로구 오류동 51-31,포스시티,9200,37.4954175987872,126.843373824053
서울특별시 도봉구 방학동 444-31,대원그린아파트,25900,37.6628728312142,127.028181852004
서울특별시 마포구 신수동 459,밤섬경남아너스빌,152000,37.5467372521599,126.93630235903
