lot_address,road_address,mart_name,mart_type,longitude,latitude
서울특별시 노원구 상계동 389번지 234호   ,,상계중앙시장,그 밖의 대규모점포,,
서울특별시 노원구 공릉동 90번지 4호,서울특별시 노원구 노원로 3 (공릉동),(주)지에스리테일  공릉점,구분없음,127.08373028490875,37.621986772579845
서울특별시 노원구 상계2동 1318번지 노원아이파크 지하1층,,(주)지에스리테일 GS수퍼상계중앙점,대형마트,127.0662695814164,37.65978391028074
서울특별시 은평구 수색동 205번지 21  호   ,,수일시장,그 밖의 대규모점포,,
서울특별시 은평구 대조동 240호,서울특별시 은평구 불광로 20 (대조동),팜스퀘어,쇼핑센터,126.92611364779032,37.60972137406473
서울특별시 은평구 대조동 240호,서울특별시 은평구 불광로 20 (대조동),엔씨백화점 불광점,쇼핑센터,126.92611364779032,37.60972137406473
서울특별시 은평구 응암동 300번지 11 호   ,,양지시장,그 밖의 대규모점포,,
서울특별시 은평구 불광동 310번지 131 호,서울특별시 은평구 통일로 850 (불광동),연서시장,그 밖의 대규모점포,126.91909041532472,37.61944901182918
서울특별시 은평구 응암동 427번지 126호,서울특별시 은평구 응암로 252 (응암동),응암시장,그 밖의 대규모점포,126.91567328969585,37.59439512829487
서울특별시 은평구 불광동 631번지 1호,서울특별시 은평구 불광로 90-0 (불광동),대호프라자상가,복합쇼핑몰,126.92997065564724,37.61475429755956
서울특별시 은평구 불광동 248호   ,서울특별시 은평구 통일로 780 (불광동),불광미성상가,그 밖의 대규모점포,126.92541945760102,37.61492897479722
서울특별시 은평구 신사1동 20번지 7호,서울특별시 은평구 갈현로 10 (신사동),홈플러스(주)익스프레스 신사점,그 밖의 대규모점포,126.90744526352955,37.59888321906639
서울특별시 은평구 갈현2동 527번지 13호,서울특별시 은평구 서오릉로 222 (갈현동),홈플러스 익스프레스 갈현점,그 밖의 대규모점포,126.90676569109252,37.61494705030886
서울특별시 은평구 불광동 308번지 1   호,서울특별시 은평구 통일로 842 (불광동),범서쇼핑,쇼핑센터,126.91900930470273,37.61860693495705
서울특별시 은평구 구산동 182번지 6  호   ,,현대화유통기업(주),대형마트,,
서울특별시 은평구 진관내동 500번지 2  호   ,,(주)미소종합유통,대형마트,,
서울특별시 은평구 불광동 311번지 13호,서울특별시 은평구 통일로 856 (불광동),메트로,쇼핑센터,126.9185882398322,37.61963451975198
서울특별시 은평구 역촌동 17번지 1호,서울특별시 은평구 진흥로 103 (역촌동),롯데쇼핑(주) 롯데슈퍼 역촌점,그 밖의 대규모점포,126.91957173973448,37.60610258403721
서울특별시 은평구 진관동 79번지 15호,"서울특별시 은평구 통일로 1050 (진관동, 롯데몰은평점)",롯데몰 은평,쇼핑센터,126.91513305312584,37.63748268452829
서울특별시 은평구 수색동 75번지,서울특별시 은평구 수색로 217 (수색동),(주)이마트 수색점,대형마트,126.89575893636685,37.579593293627
서울특별시 은평구 응암동 90번지 1호,서울특별시 은평구 은평로 111 (응암동),(주)이마트 은평점,대형마트,126.91730250270884,37.60035754806895
서울특별시 은평구 역촌동 31번지 6호,서울특별시 은평구 진흥로1길 28 (역촌동),서부종합시장,그 밖의 대규모점포,126.91606684268343,37.602972635811305
서울특별시 은평구 구산동 1번지 24호,서울특별시 은평구 서오릉로 145 (구산동),홈플러스(주)익스프레스구산점,그 밖의 대규모점포,126.9136779568427,37.6114329675926
서울특별시 은평구 응암3동 124번지 17호,서울특별시 은평구 응암로 247 (응암동),홈플러스(주)익스프레스응암점,그 밖의 대규모점포,126.91494594518043,37.59426188471656
서울특별시 은평구 불광1동 239번지 9호,서울특별시 은평구 불광로 121 (불광동),홈플러스(주)익스프레스 불광점,그 밖의 대규모점포,126.92998136857268,37.61766621920408
서울특별시 은평구 진관외동 424번지 1호   ,,진관시장,그 밖의 대규모점포,,
서울특별시 은평구 증산동 184번지 9호   ,서울특별시 은평구 증산로3길 12 (증산동),증산시장,그 밖의 대규모점포,126.902177737618,37.58145872375861
서울특별시 은평구 응암동 300번지 10 호   ,,대림시장,그 밖의 대규모점포,,
서울특별시 은평구 응암동 90번지 1호   ,서울특별시 은평구 은평로 111 (응암동),신세계이마트 은평점,대형마트,126.91730250270884,37.60035754806895
서울특별시 은평구 응암동 90번지 1호   ,서울특별시 은평구 은평로 111 (응암동),신세계이마트 은평점,대형마트,126.91730250270884,37.60035754806895
서울특별시 은평구 대조동 14번지 24호   ,,"불광시장(법인, 대표자, 관리자변경)",그 밖의 대규모점포,,
서울특별시 은평구 갈현동 424번지 16 호,서울특별시 은평구 갈현로 300 (갈현동),갈현시장,그 밖의 대규모점포,126.91453327677776,37.62360849936973
서울특별시 은평구 응암동 74번지 7 호,,녹번시장,그 밖의 대규모점포,126.92761654223555,37.60059401290868
서울특별시 은평구 갈현동 467번지 1호,서울특별시 은평구 연서로17길 18-6 (갈현동),역촌중앙시장,그 밖의 대규모점포,126.91334495183727,37.613267398316765
서울특별시 은평구 역촌동 31-6 아그네스 풍림아이원,"서울특별시 은평구 진흥로1길 28(역촌동, 아그네스 풍림아이원)",서부종합시장,시장,126.91606684268343,37.602972635811305
서울특별시 은평구 불광1동 554번지 1호,서울특별시 은평구 불광로 60 (불광동),(주)이마트 에브리데이 불광동점,그 밖의 대규모점포,126.92921880944684,37.61237763764337
서울특별시 은평구 신사동 228-5,"서울특별시 은평구 가좌로 331, 1층 (신사동)",GS THE FRESH 은평가좌점,구분없음,126.90555387062332,37.5964562137448
서울특별시 은평구 갈현2동 456번지 27호,서울특별시 은평구 연서로 215 (갈현동),롯데쇼핑(주)롯데슈퍼갈현점,그 밖의 대규모점포,126.91645134186986,37.61778865772728
서울특별시 은평구 갈현1동 395번지 6호,서울특별시 은평구 통일로 867 (갈현동),롯데쇼핑(주)롯데슈퍼연신내점,그 밖의 대규모점포,126.91701472040036,37.62022627223819
서울특별시 은평구 역촌동 14번지 7호,서울특별시 은평구 서오릉로 95 (역촌동),홈플러스(주) 익스프레스 역촌점,그 밖의 대규모점포,126.91772301013091,37.60826553840553
서울특별시 은평구 대조동 14번지 37  호   ,,대조시장,그 밖의 대규모점포,,
서울특별시 은평구 대조동 14번지 24호   ,,불광시장(주),그 밖의 대규모점포,,
서울특별시 서대문구 홍제3동 294번지 6호,서울특별시 통일로 484 (유진상가),유진상가,시장,126.939153100028,37.59100214242204
서울특별시 서대문구 남가좌동 290번지 2   호,서울특별시 서대문구 수색로2길 45 (남가좌동),모래내시장(주),시장,126.91303659871588,37.57071870866521
,서울특별시 서대문구 수색로2길 47 (남가좌동),서중시장,시장,,
서울특별시 서대문구 창천동 30번지 33호,서울특별시 서대문구 신촌로 83 (창천동),현대백화점 신촌점,백화점,126.9329937361326,37.55615726201479
서울특별시 서대문구 신촌동 74번지 12  호,서울특별시 서대문구 신촌역로 30 (신촌동),신촌 밀리오레,그 밖의 대규모점포,126.93902740895078,37.55979470008764
서울특별시 서대문구 대현동 145번지,서울특별시 서대문구 이화여대1길 10 (대현동),예스에이피엠,그 밖의 대규모점포,126.94203238130515,37.55764121301208
서울특별시 서대문구 연희동 131번지 1호,서울특별시 서대문구 연희맛로 23 (연희동),연희슈퍼마켓,시장,126.92677304219524,37.56714455975786
서울특별시 서대문구 북가좌동 279번지 11호,서울특별시 서대문구 응암로 112 (북가좌동),홈플러스(주) 익스프레스 북가좌점,구분없음,126.91073633823196,37.58245501046027
서울특별시 서대문구 홍제동 294번지 46호 유진상가,"서울특별시 서대문구 통일로 484, 유진상가 (홍제동)",롯데슈퍼 유진점(X),구분없음,126.93958989527503,37.59139602755116
서울특별시 서대문구 홍제동 469번지 인왕산 한신휴플러스,"서울특별시 서대문구 통일로 397, 지4층 (홍제동, 인왕산 한신휴플러스)",롯데슈퍼 홍제2점,구분없음,126.94447484353437,37.58520952397699
서울특별시 서대문구 홍제동 294번지 46호 유진상가,"서울특별시 서대문구 통일로 484, 유진상가 1층 (홍제동)",롯데슈퍼 유진점,구분없음,126.93958989527503,37.59139602755116
서울특별시 강남구 수서동 707호,"서울특별시 강남구 광평로51길 49 (수서동, 주공아파트)",수서종합상가,그 밖의 대규모점포,127.09728758480531,37.49113262496014
,서울특별시 서대문구 응암로 54 (북가좌동),(주)GS리테일 북가좌점,복합쇼핑몰,126.9073433644593,37.577892938012425
서울특별시 서대문구 남가좌동 50-3 명지대학교,"서울특별시 서대문구 거북골로 34, 명지대학교 (남가좌동)",이마트에브리데이 명지대점,구분없음,126.9202303449462,37.58022668527122
서울특별시 서대문구 남가좌동 396 DMC금호리첸시아,"서울특별시 서대문구 수색로2길 39, B1,1,2층 (남가좌동, DMC금호리첸시아)",DMC금호리첸시아몰,그 밖의 대규모점포,126.91280119760223,37.57154942027292
서울특별시 서대문구 홍은동 400-12,서울특별시 서대문구 가좌로 99(홍은동),롯데프레시 홍은점,구분없음,126.9236368954778,37.58158419237306
서울특별시 서대문구 대현동 144 신촌럭키아파트 상가동 101호,"서울특별시 서대문구 이화여대길 50-12, 상가동 1층 101호 (대현동, 신촌럭키아파트)",GS THE FRESH 신촌이대역점,그 밖의 대규모점포,126.94506757289636,37.55951834826818
서울특별시 서대문구 창천동 506-20 아륭빌딩,"서울특별시 서대문구 신촌로 13, 아륭빌딩 (창천동)",롯데슈퍼 창천점,구분없음,126.92573641496402,37.55852309445758
서울특별시 서대문구 홍은동 11-419,서울특별시 서대문구 홍은중앙로 89(홍은동),이마트에브리데이 홍은점,구분없음,126.94445705919534,37.599043951232645
서울특별시 서대문구 남가좌동 286-1 DMC금호리첸시아,"서울특별시 서대문구 수색로2길 39(남가좌동, DMC금호리첸시아)",이마트에브리데이 남가좌점,구분없음,126.91280119760223,37.57154942027292
서울특별시 서대문구 홍제동 158-33 연세24시사우나,"서울특별시 서대문구 통일로 413, 연세24시사우나 (홍제동)",롯데슈퍼 홍제점,구분없음,126.94351515963814,37.5861746790758
서울특별시 마포구 동교동 190번지 1호,서울특별시 마포구 양화로 188 (동교동),AK PLAZA 홍대,쇼핑센터,126.92190473479792,37.55952821306618
서울특별시 마포구 구수동 61번지,서울특별시 마포구 토정로 193 (구수동),롯데슈퍼 마포점,복합쇼핑몰,126.92979176435225,37.5459562362009
서울특별시 마포구 연남동 573번지 코오롱아파트,"서울특별시 마포구 연남로 30 (연남동, 코오롱하늘채아파트)",홈플러스익스프레스 연남점,복합쇼핑몰,126.91753128767115,37.564499554448304
서울특별시 마포구 염리동 14-149,"서울특별시 마포구 대흥로24길 24, 마포 프레스티지 자이 아파트 단지 내 상가 A동 115~119호 (염리동)",GS THE FRESH 마포염리점,구분없음,126.94483166640336,37.552977697179735
서울특별시 마포구 신수동 93번지 102호 신촌숲아이파크,"서울특별시 마포구 광성로 17, 상가동 127호 (신수동, 신촌숲아이파크)",GS THE FRESH 신촌숲아이파크점,구분없음,126.93152121394708,37.55107110034907
서울특별시 서대문구 홍제동 474 홍제역해링턴플레이스,"서울특별시 서대문구 세무서8길 30, 32동 1호 (홍제동, 홍제역해링턴플레이스)",GS THE FRESH 홍제해링턴점,구분없음,126.94567410835327,37.59002053854867
서울특별시 마포구 동교동 166번지 14호,서울특별시 마포구 양화로 176 (동교동),스타피카소 아울렛,전문점,126.92186843617394,37.55719200037008
서울특별시 마포구 공덕동 256번지 5호 마포시장,"서울특별시 마포구 마포대로6길 16, 마포시장 (공덕동)",마포시장,시장,126.95042380960244,37.5451971841154
