school_name,school_level,lot_address,road_address,latitude,longitude
대전용산초등학교,초등학교,대전광역시 유성구 용산동 662,대전광역시 유성구 배울2로 101,36.42015397,127.3950755
솔터초등학교,초등학교,경기도 김포시 마산동 615-3,경기도 김포시 김포한강7로22번길 61,37.64120856,126.6343528
계수초등학교,초등학교,경기도 시흥시 계수동 145-1,경기도 시흥시 계수로 203,37.45317101,126.8205729
광안초등학교,초등학교,부산광역시 수영구 광안동 154,부산광역시 수영구 광안로35번길 42,35.15741493,129.1171294
남산초등학교궁류분교장,초등학교,경상남도 의령군 궁류면 토곡리 482-2,경상남도 의령군 궁류면 궁류로5길 14,35.44772427,128.2475042
금강초등학교,초등학교,부산광역시 동래구 온천동 1263,부산광역시 동래구 사직북로28번길 125,35.2031347,129.0641112
서해고등학교,고등학교,경기도 시흥시 정왕동 1886-6,경기도 시흥시 정왕신길로 13,37.36050976,126.7239075
능동초등학교,초등학교,경상남도 김해시 삼문동 67-5,경상남도 김해시 번화1로123번길 20,35.19820279,128.7958321
진부고등학교,고등학교,강원특별자치도 평창군 진부면 하진부리 258-2,강원특별자치도 평창군 진부면 솔천길 69,37.63615526,128.552629
왕북초등학교,초등학교,전북특별자치도 익산시 왕궁면 동용리 643,전북특별자치도 익산시 왕궁면 금광길 54-12,35.99101532,127.1040758
여수중앙여자고등학교,고등학교,전라남도 여수시 덕충동 1633,전라남도 여수시 덕충6길 79,34.75308935,127.7329193
대구중학교,중학교,대구광역시 남구 이천동 258,대구광역시 남구 대봉로 120,35.85007863,128.6036800318
광혜원고등학교,고등학교,충청북도 진천군 광혜원면 광혜원리 1090,충청북도 진천군 광혜원면 덕성산로 56,36.99429574,127.4280498
동명중학교,중학교,강원특별자치도 강릉시 포남동 424,강원특별자치도 강릉시 보래미하길79번길 21,37.7766622,128.9135576
신창초등학교,초등학교,충청남도 아산시 신창면 읍내리 310,충청남도 아산시 신창면 서부남로840번길 26,36.78056823,126.933166
인천계수중학교,중학교,인천광역시 계양구 서운동 109-2,인천광역시 계양구 살라리로2번길 25,37.53515968,126.7449188
신상중학교,중학교,경상북도 경산시 진량읍 신상리 343-1,경상북도 경산시 진량읍 공단1로1길 36-8,35.87468993,128.8219306
남지초등학교,초등학교,경상남도 창녕군 남지읍 남지리 723,경상남도 창녕군 남지읍 낙동로 429,35.38982126,128.471959
금정고등학교,고등학교,부산광역시 동래구 명장동 432,부산광역시 동래구 명장로63번길 60-14,35.20771342,129.1070798
연학초등학교,초등학교,부산광역시 부산진구 초읍동 117-1,부산광역시 부산진구 초읍천로 43번길,35.17660676,129.0462808
서울우면초등학교,초등학교,서울특별시 서초구 우면동 690,서울특별시 서초구 태봉로 59,37.46471047,127.0237894
홍익디자인고등학교,고등학교,경기도 화성시 기안동 460-132,경기도 화성시 효행로 387,37.2167924,126.9796299
문산중학교,중학교,광주광역시 북구 문흥동 972-3,광주광역시 북구 대천로 174,35.18937805,126.9238035
포항제철고등학교,고등학교,경상북도 포항시 남구 지곡동 477,경상북도 포항시 남구 지곡로212번길 40,36.02845443,129.3281483
이포초등학교하호분교장,초등학교,경기도 여주시 금사면 하호리 188-3,경기도 여주시 금사면 금품1로 695,37.40585877,127.5012612
청심국제고등학교,고등학교,경기도 가평군 설악면 송산리 8-4,경기도 가평군 설악면 미사리로 324-213,37.6870224,127.5405562
부평초등학교,초등학교,강원특별자치도 인제군 남면 신남리 458,강원특별자치도 인제군 남면 신남로94번길 7,37.96976661,128.0839125
사동초등학교,초등학교,부산광역시 사하구 당리동 467-6,부산광역시 사하구 승학로 129-2,35.10450247,128.9806236
오목초등학교,초등학교,충청남도 아산시 신창면 오목리 310-4,충청남도 아산시 신창면 서부북로 547,36.80853919,126.9278256
여울초등학교,초등학교,세종특별자치시 보람동 664-106,세종특별자치시 보람1길 9,36.47603336,127.2851401
청송여자고등학교,고등학교,경상북도 청송군 청송읍 월막리 315,경상북도 청송군 청송읍 군청로 69,36.43586526,129.0587362
신남고등학교,고등학교,강원특별자치도 인제군 남면 신남리 404,강원특별자치도 인제군 남면 신남로 47-35,37.96985666,128.0794889
월곡초등학교삼계분교장,초등학교,경상북도 안동시 예안면 삼계리 277,경상북도 안동시 예안면 농암로 2384,36.7191532,128.9254678
해룡초등학교,초등학교,전라남도 순천시 해룡면 월전리 389-1,전라남도 순천시 해룡면 해룡로 1119,34.91265972,127.5355029
옥빛고등학교,고등학교,경기도 양주시 옥정동 1053,경기도 양주시 옥정로4길 12,37.81455085,127.091777
법원여자중학교,중학교,경기도 파주시 법원읍 가야리 57-1,경기도 파주시 법원읍 자운서원로 31,37.85259972,126.8688511
늘봄초등학교,초등학교,경기도 화성시 영천동 37-13,경기도 화성시 동탄대로24길 51,37.21736028,127.1098102
광명북고등학교,고등학교,경기도 광명시 철산동 59-1,경기도 광명시 시청로 127,37.48790635,126.8679386
버들중학교,중학교,강원특별자치도 원주시 반곡동,강원특별자치도 원주시 세계로 87,37.33091186,127.989128
송림고등학교,고등학교,경기도 성남시 분당구 이매동 378,경기도 성남시 분당구 이매로 100,37.39191272,127.1318098
송곡여자중학교,중학교,서울특별시 중랑구 망우동 252-1,서울특별시 중랑구 양원역로 67,37.60668904,127.1051455
구송초등학교,초등학교,강원특별자치도 홍천군 화촌면 송정리 63-1,강원특별자치도 홍천군 화촌면 홍천로 1105,37.73846005,127.9384056
글벗중학교,중학교,세종특별자치시 소담동 288-3,세종특별자치시 소담4로 33,36.48845684,127.298754
신대초등학교,초등학교,전라남도 순천시 해룡면 신대리 1966,전라남도 순천시 해룡면 좌야로 159-10,34.93968984,127.5459811
경일고등학교,고등학교,서울특별시 성동구 성수동1가 22-27,서울특별시 성동구 성수일로 27,37.54382982,127.0478683
순천낙안중학교,중학교,전라남도 순천시 낙안면 교촌리 247-1,전라남도 순천시 낙안면 조정래길 716,34.90128263,127.3461477
동두천중앙고등학교,고등학교,경기도 동두천시 지행동 340-2,경기도 동두천시 평화로 2280,37.89165104,127.0581024
상동중학교,중학교,경기도 부천시 원미구 상동 572-3,경기도 부천시 원미구 부흥로 19,37.49815628,126.7449141
임실초등학교,초등학교,전북특별자치도 임실군 임실읍 성가리 202,전북특별자치도 임실군 임실읍 봉황로 64-12,35.60726306,127.2707555
정우초등학교,초등학교,전북특별자치도 정읍시 정우면 수금리 116,전북특별자치도 정읍시 정우면 금남길 28-24,35.65195192,126.8798099
전주중학교,중학교,전북특별자치도 전주시 덕진구 송천동1가 395-26,전북특별자치도 전주시 덕진구 솔내5길 9,35.85787171,127.1227172
부석초등학교간월도분교장,초등학교,충청남도 서산시 부석면 간월도리 66-1,충청남도 서산시 부석면 간월달발길 57,36.61046955,126.4192714
대천초등학교,초등학교,충청남도 보령시 대천동 37-2,충청남도 보령시 대천로 59,36.35411552,126.6006772
낙동고등학교,고등학교,부산광역시 북구 덕천동 297-1,부산광역시 북구 의성로47번길 23,35.21706432,129.0096023
김해동광초등학교,초등학교,경상남도 김해시 동상동 534,경상남도 김해시 호계로500번길 15-15,35.23641021,128.8871928
우천중학교,중학교,강원특별자치도 횡성군 우천면 문암리 24,강원특별자치도 횡성군 우천면 수남로59번길 37,37.4684289,128.0495417
서울서일초등학교,초등학교,서울특별시 서초구 서초동 1436-8,서울특별시 서초구 남부순환로339길 38,37.48529778,127.0221598
대전갑천초등학교,초등학교,대전광역시 서구 월평동 308,대전광역시 서구 월평동로 61,36.36083455,127.3676845
김제중앙중학교,중학교,전북특별자치도 김제시 옥산동 59,전북특별자치도 김제시 남북9길 52,35.79360638,126.8885177
강림중학교,중학교,강원특별자치도 횡성군 강림면 강림리 872,강원특별자치도 횡성군 강림면 주천강로 1145,37.36418649,128.1268087
양현고등학교,고등학교,전북특별자치도 전주시 덕진구 장동 1072,전북특별자치도 전주시 덕진구 틀못2길 9,35.84218419,127.0587816
둔내초등학교,초등학교,강원특별자치도 횡성군 둔내면 자포곡리 392,강원특별자치도 횡성군 둔내면 둔내로47번길 6,37.51342678,128.2179229
어등초등학교,초등학교,광주광역시 광산구 우산동 1572-3,광주광역시 광산구 월곡산정로 50,35.16552112,126.8077838
민족사관고등학교,고등학교,강원특별자치도 횡성군 안흥면 소사리 1300,강원특별자치도 횡성군 안흥면 봉화로 800,37.45819179,128.1457657
이일여자중학교,중학교,전북특별자치도 익산시 인화동1가 2-42,전북특별자치도 익산시 평동로7길 30,35.93458743,126.9489825
용대초등학교,초등학교,강원특별자치도 인제군 북면 용대리 1025-1,강원특별자치도 인제군 북면 미시령로 1031,38.19559876,128.329394
천안신방중학교,중학교,충청남도 천안시 동남구 신방동 62-45,충청남도 천안시 동남구 신촌4로 46,36.79015871,127.1267493
영산고등학교,고등학교,부산광역시 해운대구 반송동 248-1,부산광역시 해운대구 반송순환로 142-1,35.22605862,129.1554497
신림초등학교,초등학교,강원특별자치도 원주시 신림면 신림리 518,강원특별자치도 원주시 신림면 치악로 34,37.23155517,128.0786998
계수초등학교,초등학교,광주광역시 서구 치평동 1166-6,광주광역시 서구 상무시민로 51,35.15623874,126.8445194
김포외국어고등학교,고등학교,경기도 김포시 월곶면 갈산리 465-33,경기도 김포시 월곶면 김포대로 2537,37.7012131,126.567517
논산대건고등학교,고등학교,충청남도 논산시 등화동 5,충청남도 논산시 논산대로 119,36.18480394,127.0784383
서산서남초등학교,초등학교,충청남도 서산시 예천동 464-1,충청남도 서산시 예천2로 19,36.77034719,126.4449211
방일초등학교,초등학교,경기도 가평군 설악면 방일리 50,경기도 가평군 설악면 양방가루재길 76,37.62929786,127.4994479
가남초등학교,초등학교,경상남도 양산시 물금읍 가촌리 1277-5,경상남도 양산시 물금읍 청운로 114,35.31212856,128.9981218
